Type,Resistive Attack,DiffAttack
noise,-0.87474126,-0.96945477
noise,-0.62119305,-0.78520906
noise,-0.9064348,-1.0485051
noise,-0.48174155,-0.5753
noise,-0.019016147,-0.054822445
noise,-0.012677431,-0.060034186
noise,-0.095080495,-0.18863896
noise,-0.21551603,-0.41533843
noise,-0.28524172,-0.42500186
noise,-0.19016111,-0.24906832
noise,-0.32961267,-0.4070005
noise,-0.08240312,-0.14477545
noise,-0.49441898,-0.5567913
noise,-0.6972575,-0.7688702
noise,-0.37398356,-0.49064288
noise,-0.050709635,-0.1858496
noise,-0.095080554,-2.5645616
noise,-0.038032226,-0.1916529
noise,-0.03169352,-0.20379487
noise,-0.03169346,-0.19455446
noise,-0.025354862,-0.19976631
noise,-0.025354803,-0.22402214
noise,-0.031693522,-0.18993436
noise,-0.04437093,-0.24303827
noise,-0.025354832,-0.18590575
noise,-0.038032234,-0.22861427
noise,-0.038032234,-0.20782349
noise,-0.03169352,-0.29619828
noise,-0.03803222,-0.26788568
noise,-0.038032234,-0.23207939
noise,-0.031693548,-0.23498105
noise,-0.03169352,-0.23613606
noise,-0.04437095,-0.17951095
noise,-0.35496747,-0.44390577
noise,-0.4246933,-0.5194068
noise,-0.0887419,-0.18345541
noise,-0.61485434,-0.796196
noise,-0.7226123,-0.84851193
noise,-0.12043539,-0.3410485
noise,-0.61485434,-0.7257384
noise,-0.3296126,-0.49824885
noise,-0.27256417,-0.33955663
noise,-0.05704838,-0.07668412
noise,-1.5846761,-1.6863198
noise,-0.1267741,-0.2110922
noise,-0.17748372,-0.2548716
noise,-0.38666096,-0.47559923
noise,-0.23453206,-0.3072998
noise,-0.29791912,-0.33719054
noise,-1.286757,-1.4242071
noise,-0.33595136,-0.44106025
noise,-0.75430584,-0.81090295
noise,-0.35496745,-0.44159564
noise,-0.43103194,-0.5372959
noise,-0.34229004,-0.4196779
noise,-0.48808026,-0.7583602
noise,-0.4246932,-0.65108156
noise,-0.095080554,-0.13897216
noise,-0.13945149,-0.3207932
noise,-0.025354803,-0.06924642
noise,-0.038032234,-0.0992495
noise,-0.1394515,-0.23300995
noise,-0.2281934,-0.36448842
noise,-0.06972575,-0.1459586
noise,-0.03169352,-0.09637588
noise,-0.063387096,-0.13615477
noise,-0.025354803,-0.10505277
noise,-0.019016087,-0.09062874
noise,-0.019016087,-0.097558975
noise,-0.019016147,-0.096404016
noise,-0.031693578,-0.10099614
noise,-0.031693578,-0.09868604
noise,-0.025354862,-0.099277556
noise,-0.03169346,-0.10099602
noise,-0.03169346,-0.0975309
noise,-0.012677431,-0.08082491
noise,-0.107758045,-0.20362657
noise,-0.1140967,-0.29197326
noise,-1.0649024,-2.379341
noise,-0.27256423,-0.41347945
noise,-0.43103194,-0.541916
noise,-0.5514673,-0.6277001
noise,-0.96348304,-1.0212352
noise,-0.3739835,-1.0011716
noise,-0.5451286,-0.60634583
noise,-1.4515634,-1.5739979
noise,-0.4056771,-0.48422
noise,-0.5451286,-0.6317568
noise,-0.60217696,-0.9729457
noise,-0.12677409,-0.17528589
noise,-0.05704834,-0.107870206
noise,-0.06338705,-0.106123626
noise,-0.038032234,-0.07730368
noise,-0.03169352,-0.07212001
noise,-0.019016117,-0.06290773
noise,-0.025354818,-0.06462627
noise,-0.04437092,-0.08364236
noise,-0.04437092,-0.08364237
noise,-0.03169352,-0.07212001
noise,-0.025354818,-0.07155652
noise,-0.044370934,-0.08826254
noise,-0.025354818,-0.06809139
noise,-0.03169352,-0.07558514
noise,-0.012677431,-0.060034156
noise,-0.025354818,-0.06924644
noise,-0.025354818,-0.06578131
noise,-0.03169352,-0.06980994
noise,-0.025354818,-0.070401475
noise,-0.025354818,-0.06462628
noise,-1.4008538,-1.4505205
noise,-0.6338705,-0.83600295
noise,-1.0965959,-1.1578132
noise,-1.1282895,-1.6168725
noise,-0.7796607,-0.89285487
noise,-2.529143,-2.882586
noise,-0.89375734,-0.98269564
noise,-0.4183545,-0.4691764
noise,-1.5212891,-1.923244
noise,-0.50709635,-0.55098796
noise,-0.9951766,-2.2853594
noise,-0.019016117,-0.037496805
noise,-0.012677431,-0.03808837
noise,-0.006338701,-0.02366434
noise,-0.019016147,-0.034031704
noise,-0.025354803,-0.041525394
noise,-0.019016147,-0.036341786
noise,-0.019016117,-0.034031674
noise,-0.012677409,-0.027692966
noise,-0.006338708,-0.021354266
noise,-0.01901611,-0.03287662
noise,-0.012677416,-0.028848007
noise,-0.006338716,-0.022509322
noise,-0.012677431,-0.027692989
noise,-0.006338716,-0.022509322
noise,-0.006338716,-0.022509307
noise,-0.012677401,-0.028848007
noise,-0.006338716,-0.022509322
noise,-0.07606444,-0.13266152
noise,-0.06338704,-0.07955763
noise,-0.006338716,-0.022509307
noise,-0.038032234,-0.05073771
noise,-0.006338716,-0.01557906
noise,-0.006338716,-0.017889142
noise,-0.006338716,-0.01557906
noise,-1.1916765,-1.2702193
noise,-0.33595133,-0.4953472
noise,-0.19649982,-0.27042255
noise,-0.006338716,-0.008648813
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.008648798
noise,-0.36130613,-0.38440698
noise,-0.27890307,-0.29969382
noise,-0.37398362,-0.4282706
noise,-0.9951766,-1.3601701
noise,-0.79233813,-1.9427605
noise,-0.05070964,-0.064570144
noise,-0.012677416,-0.028848007
noise,-0.019016147,-0.035186745
noise,-0.019016087,-0.034031637
noise,-0.019016087,-0.034031644
noise,-0.025354862,-0.040370412
noise,-0.012677372,-0.027692921
noise,-0.006338716,-0.022509314
noise,-0.012677431,-0.028848022
noise,-0.006338716,-0.020199224
noise,-0.012677431,-0.027692989
noise,-0.012677431,-0.027692981
noise,-0.006338716,-0.022509307
noise,-0.012677431,-0.02884803
noise,-0.012677431,-0.027692989
noise,-0.012677372,-0.027692929
noise,-0.006338716,-0.021354273
noise,-0.012677431,-0.027692989
noise,-0.012677431,-0.03000307
noise,-0.019016147,-0.034031704
noise,-0.7099349,-0.7642219
noise,-0.32961273,-0.3989153
noise,-0.006338835,-0.010959007
noise,-0.006338835,-0.010959007
noise,-0.006338835,-0.012114048
noise,-0.53878987,-0.56766593
noise,-0.34229004,-0.35615054
noise,-0.53878987,-1.3288391
noise,-0.13311279,-0.15621364
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.014424026
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.017889142
noise,-0.3296126,-0.4000702
noise,-0.20283854,-0.25943562
noise,-0.37398356,-0.494108
noise,-0.44370925,-0.5095467
noise,-0.006338716,-0.010958895
noise,-0.48808026,-0.5215765
noise,-0.40567708,-0.49115026
noise,-0.34862876,-0.409846
noise,-1.4515635,-3.3481436
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.020199224
noise,-0.006338716,-0.020199224
noise,-0.0887419,-0.10722259
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.016734093
noise,-0.012677431,-0.025382906
noise,-0.012677372,-0.026537895
noise,-0.006338716,-0.017889142
noise,-0.012677312,-0.024227738
noise,-0.012677431,-0.024227858
noise,-0.019016147,-0.03172162
noise,-0.012677372,-0.024227798
noise,-0.012677372,-0.024227798
noise,-0.006338716,-0.017889142
noise,-0.76064456,-0.84727275
noise,-0.4183545,-0.61933196
noise,-0.21551597,-0.24323702
noise,-0.05704832,-0.061668515
noise,-0.5514673,-0.571103
noise,-0.2281934,-0.7086911
noise,-0.64020914,-0.7152869
noise,-1.134628,-1.4476446
noise,-1.1282893,-2.2567658
noise,-1.5529827,-1.6442311
noise,-0.14579016,-0.17466623
noise,-1.1726604,-1.2546684
noise,-0.70993495,-1.064533
noise,-0.48174155,-0.5568193
noise,-0.057048343,-0.08245928
noise,-0.0887419,-0.1129978
noise,-0.019016117,-0.04096192
noise,-0.4183545,-0.49343228
noise,-0.10775797,-0.14933951
noise,-0.07606445,-0.10956068
noise,-0.019016117,-0.05135731
noise,-0.012677416,-0.043863565
noise,-0.019016102,-0.04673712
noise,-0.20917727,-0.23805334
noise,-0.08874187,-0.12339315
noise,-0.019016117,-0.051357314
noise,-0.025354818,-0.054230884
noise,-0.025354818,-0.04961071
noise,-0.025354818,-0.054230884
noise,-0.019016117,-0.046737142
noise,-0.025354818,-0.058851056
noise,-0.019016117,-0.049047224
noise,-0.031693526,-0.066344805
noise,-0.012677416,-0.041553482
noise,-0.8684025,-0.91344917
noise,-0.53878987,-0.6011622
noise,-0.3993384,-0.5113776
noise,-0.6528866,-0.7187241
noise,-0.5070963,-0.5613833
noise,-0.557806,-0.57975185
noise,-0.3296126,-0.35617858
noise,-1.8128695,-1.8983427
noise,-0.92545086,-1.0744513
noise,-0.47540283,-0.52391464
noise,-1.0522249,-1.081101
noise,-0.17748374,-0.49050027
noise,-0.050709665,-0.08536093
noise,-0.24087077,-0.26974684
noise,-0.5007577,-0.5481144
noise,-0.05704832,-0.10440507
noise,-0.019016117,-0.06868294
noise,-0.025354818,-0.08079688
noise,-0.038032234,-0.083078906
noise,-0.03169352,-0.08020532
noise,-0.025354818,-0.07386659
noise,-0.019016117,-0.064062774
noise,-0.019016117,-0.07907835
noise,-0.019016087,-0.07907832
noise,-0.038032234,-0.10386962
noise,-0.04437092,-0.10443309
noise,-0.025354818,-0.08079685
noise,-0.025354818,-0.09119226
noise,-0.03169352,-0.08829063
noise,-0.025354818,-0.087727144
noise,-0.038032234,-0.10040456
noise,-0.019016147,-0.07907838
noise,-0.038032234,-0.09809446
noise,-0.025354818,-0.09003718
noise,-0.095080584,-0.2313756
noise,-1.2106926,-1.2799952
noise,-1.3564827,-1.4604366
noise,-1.286757,-1.3445091
noise,-0.19649982,-0.26002717
noise,-0.6021769,-0.6726345
noise,-0.513435,-0.5989082
noise,-1.1916765,-1.3834136
noise,-0.5514673,-0.6219249
noise,-0.24087079,-0.31248343
noise,-0.15846762,-0.17579326
noise,-0.57048345,-0.6293906
noise,-2.0790951,-3.1740756
noise,-0.012677431,-0.026537955
noise,-0.006338716,-0.017889142
noise,-0.019016147,-0.03403169
noise,-0.006338716,-0.02019924
noise,-0.006338716,-0.02019924
noise,-0.012677431,-0.026537925
noise,-0.006338716,-0.016734093
noise,-0.012677431,-0.024227858
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.02019924
noise,-0.006338716,-0.020199224
noise,-0.006338716,-0.017889142
noise,-0.006338716,-0.017889142
noise,-0.006338716,-0.017889142
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.01904416
noise,-0.012677372,-0.025382847
noise,-0.006338716,-0.01904419
noise,-0.006338716,-0.017889142
noise,-0.4120158,-0.43280655
noise,-0.21551597,-0.24323699
noise,-0.1838224,-0.2762258
noise,-0.05704832,-0.113645405
noise,-0.53878987,-0.6462088
noise,-0.48174155,-0.5891605
noise,-0.47540283,-0.5770466
noise,-1.2487248,-1.6171834
noise,-0.25354818,-0.3216957
noise,-0.08874187,-0.09336203
noise,-0.2535482,-0.29050958
noise,-0.39933836,-0.579525
noise,-0.3613062,-0.52185714
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.008648802
noise,-0.006338596,-0.007493638
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.008648802
noise,-0.012677431,-0.014987517
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.00749376
noise,-0.006338596,-0.007493641
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.007493757
noise,-0.006338716,-0.007493759
noise,-0.5070964,-0.5313523
noise,-1.1346282,-1.1715896
noise,-1.0775799,-1.0845101
noise,-1.1599829,-1.2061846
noise,-0.1521289,-0.16598943
noise,-0.025354825,-0.042680465
noise,-0.08874187,-0.100292295
noise,-0.019016117,-0.022481233
noise,-0.4246932,-0.4974609
noise,-0.41835454,-0.43221503
noise,-0.21551597,-0.24901217
noise,-0.2979191,-0.33026028
noise,-0.019016147,-0.019016147
noise,-0.019016147,-0.021326244
noise,-0.012677431,-0.01383248
noise,-0.006338716,-0.01095888
noise,-0.012677431,-0.01383248
noise,-0.006338716,-0.009803861
noise,-0.012677431,-0.014987528
noise,-0.012677431,-0.01383248
noise,-0.006338716,-0.008648813
noise,-0.012677431,-0.016142577
noise,-0.019016147,-0.023636311
noise,-0.012677431,-0.017297596
noise,-0.006338716,-0.009803832
noise,-0.019016027,-0.021326125
noise,-0.006338716,-0.009803832
noise,-0.012677431,-0.01383248
noise,-0.006338716,-0.009803861
noise,-0.012677431,-0.018452644
noise,-0.019016027,-0.021326125
noise,-0.012677431,-0.014987528
noise,-0.012677431,-0.016142547
noise,-0.019016147,-0.021326244
noise,-0.012677431,-0.016142577
noise,-0.012677431,-0.016142547
noise,-0.84938645,-0.93370456
noise,-0.51977384,-0.5463398
noise,-1.7177889,-1.8090373
noise,-0.31693524,-0.37006724
noise,-0.62119305,-0.6373636
noise,-0.27890295,-0.3147093
noise,-0.7416284,-0.7705045
noise,-0.19016117,-0.21903723
noise,-0.6592253,-0.7897451
noise,-0.13945144,-0.17294767
noise,-0.41201591,-0.4489773
noise,-0.57048345,-0.9424072
noise,-0.38666093,-0.4859946
noise,-1.0205314,-1.1418109
noise,-0.012677431,-0.021917775
noise,-0.012677401,-0.01729758
noise,-0.025354803,-0.03921531
noise,-0.019016117,-0.028256457
noise,-0.019016117,-0.023636289
noise,-0.025354818,-0.032285072
noise,-0.012677416,-0.01845263
noise,-0.019016117,-0.023636285
noise,-0.050709635,-0.055329807
noise,-0.019016117,-0.022481244
noise,-0.012677416,-0.01845263
noise,-0.03169352,-0.03631369
noise,-0.012677431,-0.01960769
noise,-0.62119305,-0.66161954
noise,-0.72895104,-0.82828474
noise,-0.019016087,-0.0247913
noise,-0.012677431,-0.012677431
noise,-1.4642408,-2.8514469
noise,-0.31693524,-0.53177327
noise,-0.65288657,-0.7476001
noise,-0.36130613,-0.39364734
noise,-0.9571444,-1.0368423
noise,-0.7479671,-0.8958126
noise,-0.6592252,-0.67424077
noise,-0.3232739,-0.35099494
noise,-0.81135416,-0.84138525
noise,-0.7479671,-0.88426214
noise,-0.3613062,-0.4317638
noise,-0.23453206,-0.2541678
noise,-0.81769294,-0.8373286
noise,-0.34229016,-0.36308092
noise,-0.25988686,-0.31186378
noise,-0.11409676,-0.14990309
noise,-0.6972575,-0.93288624
noise,-0.019016087,-0.030566514
noise,-0.6972575,-0.8127618
noise,-0.07606447,-0.13497163
noise,-0.025354818,-0.03459516
noise,-0.019016147,-0.02479136
noise,-0.012677431,-0.021917775
noise,-0.050709635,-0.054174766
noise,-0.03803222,-0.043807432
noise,-0.03169352,-0.036313683
noise,-0.03169352,-0.040933847
noise,-0.044370934,-0.051301196
noise,-0.03803222,-0.043807432
noise,-0.019016147,-0.025946409
noise,-0.025354862,-0.028819978
noise,-0.025354862,-0.029975027
noise,-0.14579022,-0.15041041
noise,-0.48808026,-0.5054059
noise,-1.844563,-1.8780593
noise,-0.8493864,-0.9856814
noise,-0.34229007,-0.3630809
noise,-0.6592253,-0.7839699
noise,-0.10141933,-0.12452018
noise,-0.14579019,-0.16427088
noise,-0.025354862,-0.026509907
noise,-0.006338716,-0.006338716
noise,-0.006338716,-0.008648801
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493757
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493757
noise,-0.006338716,-0.008648798
noise,-0.012677401,-0.013832442
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493764
noise,-0.006338716,-0.007493757
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.008648798
noise,-0.012677431,-0.014987513
noise,-0.3993384,-0.4039586
noise,-0.84304774,-1.0832967
noise,-0.7035962,-0.73709244
noise,-0.5831609,-0.6432231
noise,-0.2281934,-0.26399973
noise,-0.006338716,-0.00749376
noise,-0.012677312,-0.013832355
noise,-0.006338716,-0.008648802
noise,-0.012677431,-0.013832474
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.012677431,-0.013832474
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.008648801
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.0086488
noise,-0.012677372,-0.013832416
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.29791915,-0.3591364
noise,-1.8509018,-1.9999022
noise,-0.29158032,-0.4613716
noise,-0.006338716,-0.007493764
noise,-0.70993495,-0.7284156
noise,-0.773322,-0.9084619
noise,-0.4563868,-0.48410782
noise,-0.06338704,-0.08764294
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.007493757
noise,0,0
noise,-0.012677431,-0.013832476
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.012677431,-0.013832476
noise,-0.006338716,-0.007493759
noise,-0.012677431,-0.013832476
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.00749376
noise,-0.012677431,-0.013832474
noise,-0.012677431,-0.013832476
noise,-0.006338716,-0.008648802
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.007493759
noise,-0.006338716,-0.007493757
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.00749376
noise,-0.006338716,-0.008648802
noise,-0.012677431,-0.013832474
noise,-0.48174155,-0.521013
noise,-0.62753177,-0.6390822
noise,-1.1092733,-1.1612502
noise,-0.31059647,-0.3567981
noise,-0.76064456,-1.3912978
noise,-0.29158038,-0.33085182
noise,-0.35496747,-0.4069444
noise,-0.07606447,-0.08876991
noise,-2.0981112,-2.3256545
noise,-0.59583825,-0.670916
noise,-0.61485434,-0.6402653
noise,-0.31059653,-0.34986797
noise,-0.038032234,-0.044962496
noise,-0.019016087,-0.021326154
noise,-0.12043542,-0.13776106
noise,-0.031693578,-0.040933937
noise,-0.019016087,-0.021326184
noise,-0.012677431,-0.018452644
noise,-0.07606447,-0.08414978
noise,-0.025354803,-0.029974967
noise,-0.019016117,-0.023636281
noise,-0.019016117,-0.023636281
noise,-0.012677431,-0.018452644
noise,-0.019016117,-0.021326214
noise,-0.012677431,-0.017297596
noise,-0.012677401,-0.016142547
noise,-0.019016087,-0.0247913
noise,-0.019016117,-0.022481233
noise,-0.01901611,-0.023636274
noise,-0.012677416,-0.016142562
noise,-0.025354818,-0.029975012
noise,-0.95080566,-0.98199177
noise,-1.6227084,-1.8710426
noise,-1.3564827,-1.5759408
noise,-0.19649982,-0.21844566
noise,-1.4008538,-1.4459004
noise,-0.08240315,-0.0916435
noise,-0.025354821,-0.032285076
noise,-0.12043542,-0.1308308
noise,-0.025354832,-0.04383552
noise,-0.025354818,-0.050765753
noise,-0.012677416,-0.02653791
noise,-0.012677416,-0.03462322
noise,-0.012677416,-0.033468187
noise,-0.019016117,-0.04096192
noise,-0.03169352,-0.04670906
noise,-0.019016117,-0.02479133
noise,-0.019016087,-0.034031644
noise,-0.012677431,-0.017297596
noise,-0.012677416,-0.028848007
noise,-0.019016117,-0.022481233
noise,-0.019016117,-0.036341757
noise,-0.08240315,-0.09395358
noise,-0.012677431,-0.020762742
noise,-0.012677401,-0.031158075
noise,-0.44370937,-0.48760098
noise,-1.1473055,-1.244329
noise,-0.29791912,-0.33719054
noise,-1.286757,-1.4242071
noise,-0.33595136,-0.44106025
noise,-0.75430584,-0.81090295
noise,-0.35496745,-0.44159564
noise,-0.43103194,-0.5372959
noise,-0.34229004,-0.4196779
noise,-0.48808026,-0.7583602
noise,-0.4246932,-0.65108156
noise,-0.095080554,-0.13897216
noise,-0.13945149,-0.3207932
noise,-0.025354803,-0.06924642
noise,-0.038032234,-0.0992495
noise,-0.1394515,-0.23300995
noise,-0.2281934,-0.36448842
noise,-0.06972575,-0.1459586
noise,-0.03169352,-0.09637588
noise,-0.063387096,-0.13615477
noise,-0.025354803,-0.10505277
noise,-0.019016087,-0.09062874
noise,-0.019016087,-0.097558975
noise,-0.019016147,-0.096404016
noise,-0.031693578,-0.10099614
noise,-0.031693578,-0.09868604
noise,-0.025354862,-0.099277556
noise,-0.03169346,-0.10099602
noise,-0.03169346,-0.0975309
noise,-0.012677431,-0.08082491
noise,-0.107758045,-0.20362657
noise,-0.1140967,-0.29197326
noise,-1.0649024,-2.379341
noise,-0.27256423,-0.41347945
noise,-0.43103194,-0.541916
noise,-0.5514673,-0.6277001
noise,-0.96348304,-1.0212352
noise,-0.3803223,-0.39764795
noise,-0.48174155,-0.51177263
noise,-0.4817416,-0.8039985
noise,-0.38032234,-0.39071772
noise,-0.278903,-0.3008488
noise,-0.050709635,-0.06919032
noise,-0.35496747,-0.37922338
noise,-0.025354818,-0.042680457
noise,-0.006338708,-0.010958903
noise,-0.025354818,-0.029975012
noise,-0.012677409,-0.018452622
noise,-0.025354818,-0.042680457
noise,-0.019016117,-0.025946349
noise,-0.006338716,-0.012113929
noise,-0.063387044,-0.070317335
noise,-0.006338716,-0.01904416
noise,-0.012677431,-0.03000307
noise,-0.019016117,-0.029411525
noise,-0.012677431,-0.02191782
noise,-0.31693524,-0.3307957
noise,-1.6353858,-1.694293
noise,-0.9951766,-1.1557276
noise,-0.031693697,-0.03746891
noise,-0.20917726,-0.23227811
noise,-0.16480632,-0.17173655
noise,-0.9634831,-1.0674369
noise,-0.5894995,-0.6010499
noise,-0.37398356,-0.386689
noise,-0.10141927,-0.11065966
noise,-0.19016114,-0.21788219
noise,-0.09508057,-0.13204189
noise,-0.012677416,-0.01729761
noise,-0.025354832,-0.02766493
noise,-0.019016147,-0.025946438
noise,-0.019016147,-0.025946409
noise,-0.03169352,-0.03746873
noise,-0.019016087,-0.027101398
noise,-0.012677431,-0.016142577
noise,-0.012677409,-0.016142525
noise,-0.012677431,-0.012677431
noise,-0.012677416,-0.014987513
noise,-0.012677409,-0.018452622
noise,-0.025354832,-0.039215356
noise,-0.4310319,-0.49571434
noise,-0.15846765,-0.24740595
noise,-0.1648063,-0.17635673
noise,-2.4847722,-2.5552297
noise,-0.012677431,-0.014987499
noise,-0.38032222,-0.41150832
noise,-0.76064456,-0.962777
noise,-1.7938533,-1.8516054
noise,-0.06972575,-0.07434595
noise,-1.1980152,-1.358566
noise,-0.006338716,-0.008648813
noise,-0.006338716,-0.007493794
noise,-0.08240316,-0.096263684
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493734
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.008648813
noise,-0.025354803,-0.033440113
noise,-0.5007577,-0.55966485
noise,-0.17114508,-0.18385053
noise,-0.107757926,-0.11930835
noise,-1.3184506,-1.3704275
noise,-0.012677431,-0.018452644
noise,-0.019016117,-0.020171195
noise,-0.012677401,-0.014987499
noise,-0.025354818,-0.026509896
noise,-0.012677416,-0.016142532
noise,-0.012677401,-0.01383248
noise,-0.006338716,-0.007493794
noise,-0.012677401,-0.01383242
noise,-0.019016117,-0.020171195
noise,-0.012677401,-0.01383248
noise,-0.58316076,-0.6663238
noise,-1.4515634,-1.5659126
noise,-1.2930958,-1.5830115
noise,-0.38666093,-0.4132269
noise,-0.012677401,-0.01383248
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.006338716
noise,-0.012677401,-0.01383242
noise,-0.006338716,-0.008648813
noise,-0.006338716,-0.007493794
noise,-0.012677431,-0.014987528
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.007493794
noise,-0.49441898,-0.5383106
noise,-0.3042578,-0.32851374
noise,-0.4183545,-0.42874992
noise,-0.39299965,-0.40801525
noise,-0.6719027,-0.69962376
noise,-0.23453206,-0.25532287
noise,-1.2170312,-1.2412871
noise,-0.5007577,-0.5319438
noise,-0.03169352,-0.036313713
noise,-0.05704838,-0.06282359
noise,-0.90009606,-0.93243724
noise,-0.019016087,-0.04096189
noise,-0.012677431,-0.03000307
noise,-0.025354803,-0.04037036
noise,-0.019016087,-0.039806854
noise,-0.025354862,-0.03690529
noise,-0.019016147,-0.057132553
noise,-0.025354803,-0.03921531
noise,-0.025354862,-0.046145633
noise,-0.03169352,-0.07674018
noise,-0.025354832,-0.038060308
noise,-0.025354832,-0.04037039
noise,-0.53879,-0.5884568
noise,-1.0268701,-1.2035916
noise,-0.5007577,-0.54002917
noise,-0.21551597,-0.27211308
noise,-0.2915804,-0.32507667
noise,-0.24720955,-0.28763604
noise,-0.21551597,-0.24323702
noise,-0.012677431,-0.017297626
noise,-0.012677416,-0.013832495
noise,-0.006338716,-0.006338716
noise,-0.012677401,-0.01383248
noise,-0.006338716,-0.006338716
noise,-0.006338716,-0.007493734
noise,-0.006338716,-0.008648753
noise,-0.012677401,-0.01383248
noise,-0.006338716,-0.006338716
noise,-0.012677416,-0.013832435
noise,-0.31059656,-0.38682935
noise,-1.350144,-1.4217567
noise,-2.0917726,-2.1495247
noise,-1.1282893,-1.2599642
noise,-0.8430477,-0.88116413
noise,-0.45638672,-0.48179767
noise,-0.050709665,-0.06919038
noise,-0.08240316,-0.088178374
noise,-0.75430584,-0.79011214
noise,-0.012677431,-0.018452644
noise,-0.019016117,-0.036341757
noise,-0.031693522,-0.036313657
noise,-0.019016117,-0.029411465
noise,-0.019016147,-0.039806902
noise,-0.019016147,-0.027101457
noise,-0.019016117,-0.035186708
noise,-0.019016117,-0.027101427
noise,-0.025354803,-0.04614559
noise,-0.019016087,-0.030566514
noise,-0.64020914,-0.68872094
noise,-0.3042578,-0.32735866
noise,-0.17114508,-0.223122
noise,-0.21551597,-0.2801984
noise,-0.62119305,-0.6962708
noise,-0.03169352,-0.05594939
noise,-0.019016117,-0.02479133
noise,-0.019016117,-0.02479133
noise,-0.019016117,-0.028256506
noise,-0.025354818,-0.04037036
noise,-0.031693526,-0.042088933
noise,-0.025354818,-0.04730065
noise,-0.025354818,-0.029975012
noise,-0.019016117,-0.027101427
noise,-0.012677416,-0.039243445
noise,-0.1521289,-0.22374153
noise,-1.4769182,-1.5854923
noise,-1.7051115,-1.7351427
noise,-0.7226123,-0.73878294
noise,-0.3739835,-0.5714958
noise,-0.29791915,-0.34758598
noise,-1.5022731,-1.7321266
noise,-0.006338716,-0.015579045
noise,-0.012677372,-0.034623206
noise,-0.006338716,-0.02019924
noise,-0.006338708,-0.022509329
noise,-0.006338704,-0.013268996
noise,-0.006338716,-0.007493794
noise,-0.006338716,-0.01095891
noise,-0.006338716,-0.016734123
noise,-0.006338716,-0.014424026
noise,-0.006338716,-0.022509307
noise,-1.7748373,-1.7990931
noise,-0.39933836,-0.6118662
